OutcomeType,SexuponOutcome,AgeuponOutcome,Name,IntakeType,IntakeCondition,AnimalType,AgeuponIntake,Color,Aggressive,Mixed,NumberOfAdmits,Time_Outcomes,Time_Intakes,DayOfWeek_Outcomes,DayOfWeek_Intakes,LengthOfStay,Intactness,Gender
0,0,152.085,0,0,0,0,152.085,0,0,0,1,06,12,0,6,2880.0,0,0
0,0,60.834,0,0,0,0,30.417,0,0,0,1,06,05,0,3,37440.0,0,0
7,7,365,7,7,7,7,365,7,7,7,2,06,12,0,6,12960.0,7,7
0,0,730,0,0,0,0,730,0,0,0,1,06,04,0,4,15840.0,0,0
0,0,60.834,0,0,0,0,60.834,0,0,0,1,06,12,0,2,8640.0,0,0
5,5,30.417,5,5,5,5,30.417,5,5,5,2,06,06,0,1,11520.0,5,5
5,5,2190,5,5,5,5,2190,5,5,5,1,06,04,0,0,1440.0,5,5
3,3,30.417,3,3,3,3,30.417,3,3,3,1,07,06,0,0,1440.0,3,3
7,7,121.668,7,7,7,7,121.668,7,7,7,1,09,11,0,6,1440.0,7,7
7,7,365,7,7,7,7,365,7,7,7,1,09,11,0,6,1440.0,7,7
7,7,365,7,7,7,7,365,7,7,7,1,09,04,0,6,1440.0,7,7
7,7,152.085,7,7,7,7,152.085,7,7,7,1,09,01,0,6,1440.0,7,7
7,7,182.502,7,7,7,7,182.502,7,7,7,1,09,01,0,6,1440.0,7,7
3,3,60.834,3,3,3,3,30.417,3,3,3,1,09,03,0,1,8640.0,3,3
3,3,1095,3,3,3,3,1095,3,3,3,1,10,10,0,6,11520.0,3,3
7,7,30.417,7,7,7,7,243.336,7,7,7,1,11,02,0,2,118080.0,7,7
7,7,365,7,7,7,7,365,7,7,7,1,11,01,0,3,5760.0,7,7
0,0,365,0,0,0,0,365,0,0,0,2,12,12,0,5,53280.0,0,0
7,7,182.502,7,7,7,7,182.502,7,7,7,1,12,06,0,3,25920.0,7,7
0,0,182.502,0,0,0,0,182.502,0,0,0,1,12,06,0,1,8640.0,0,0
0,0,1460,0,0,0,0,1460,0,0,0,3,12,06,0,6,18720.0,0,0
0,0,365,0,0,0,0,365,0,0,0,2,01,02,1,3,27360.0,0,0
0,0,1095,0,0,0,0,1095,0,0,0,1,01,05,1,0,41760.0,0,0
0,0,365,0,0,0,0,365,0,0,0,1,02,01,1,1,243360.0,0,0
0,0,91.251,0,0,0,0,30.417,0,0,0,1,04,12,1,0,113760.0,0,0
5,5,1825,5,5,5,5,1825,5,5,5,1,04,12,1,1,1440.0,5,5
0,0,365,0,0,0,0,365,0,0,0,2,04,12,1,4,7200.0,0,0
0,0,121.668,0,0,0,0,121.668,0,0,0,1,05,04,1,3,8640.0,0,0
7,7,30.417,7,7,7,7,30.417,7,7,7,1,05,05,1,4,7200.0,7,7
5,5,2920,5,5,5,5,2920,5,5,5,1,05,04,1,0,2880.0,5,5
0,0,1095,0,0,0,0,1095,0,0,0,1,05,05,1,1,313920.0,0,0
0,0,1095,0,0,0,0,1095,0,0,0,1,06,06,1,2,110880.0,0,0
0,0,1095,0,0,0,0,1095,0,0,0,2,06,12,1,4,7200.0,0,0
0,0,365,0,0,0,0,365,0,0,0,1,06,02,1,3,8640.0,0,0
0,0,182.502,0,0,0,0,182.502,0,0,0,1,06,12,1,3,8640.0,0,0
5,5,730,5,5,5,5,730,5,5,5,1,07,02,1,3,18720.0,5,5
0,0,60.834,0,0,0,0,60.834,0,0,0,1,07,10,1,0,2880.0,0,0
0,0,60.834,0,0,0,0,21,0,0,0,1,07,02,1,4,77760.0,0,0
7,7,182.502,7,7,7,7,182.502,7,7,7,1,07,02,1,4,7200.0,7,7
7,7,182.502,7,7,7,7,182.502,7,7,7,1,07,02,1,4,7200.0,7,7
7,7,91.251,7,7,7,7,91.251,7,7,7,1,07,11,1,4,7200.0,7,7
7,7,91.251,7,7,7,7,91.251,7,7,7,2,07,11,1,4,7200.0,7,7
0,0,60.834,0,0,0,0,30.417,0,0,0,1,09,11,1,6,63360.0,0,0
0,0,182.502,0,0,0,0,28,0,0,0,1,11,10,1,2,262080.0,0,0
0,0,243.336,0,0,0,0,21,0,0,0,1,11,10,1,4,349920.0,0,0
0,0,182.502,0,0,0,0,30.417,0,0,0,1,11,03,1,3,249120.0,0,0
0,0,152.085,0,0,0,0,28,0,0,0,1,11,01,1,6,214560.0,0,0
0,0,152.085,0,0,0,0,28,0,0,0,1,11,01,1,6,214560.0,0,0
7,7,730,7,7,7,7,730,7,7,7,1,12,01,1,3,17280.0,7,7
7,7,365,7,7,7,7,365,7,7,7,1,12,12,1,3,7200.0,7,7
7,7,1825,7,7,7,7,1460,7,7,7,3,12,06,1,0,1440.0,7,7
7,7,365,7,7,7,7,365,7,7,7,1,12,12,1,3,37440.0,7,7
7,7,121.668,7,7,7,7,121.668,7,7,7,1,12,01,1,0,1440.0,7,7
7,7,121.668,7,7,7,7,121.668,7,7,7,1,12,01,1,0,1440.0,7,7
0,0,1460,0,0,0,0,1460,0,0,0,2,12,11,1,5,76320.0,0,0
5,5,3285,5,5,5,5,3285,5,5,5,1,12,01,1,0,1440.0,5,5
0,0,365,0,0,0,0,365,0,0,0,1,12,11,1,5,66240.0,0,0
5,5,1825,5,5,5,5,1825,5,5,5,1,01,02,3,2,2880.0,5,5
5,5,730,5,5,5,5,730,5,5,5,1,02,04,3,4,8640.0,5,5
5,5,3285,5,5,5,5,3285,5,5,5,1,01,01,4,2,4320.0,5,5
0,0,60.834,0,0,0,0,30.417,0,0,0,1,02,04,4,0,15840.0,0,0
0,0,2555,0,0,0,0,2555,0,0,0,1,02,01,4,6,8640.0,0,0
0,0,91.251,0,0,0,0,91.251,0,0,0,1,02,12,4,5,20160.0,0,0
0,0,730,0,0,0,0,730,0,0,0,1,02,06,4,2,33120.0,0,0
0,0,91.251,0,0,0,0,7,0,0,0,1,02,11,4,3,123840.0,0,0
0,0,730,0,0,0,0,730,0,0,0,2,02,03,4,6,23040.0,0,0
0,0,60.834,0,0,0,0,7,0,0,0,1,02,04,4,1,105120.0,0,0
5,5,1460,5,5,5,5,1460,5,5,5,4,02,12,4,4,1440.0,5,5
0,0,60.834,0,0,0,0,30.417,0,0,0,1,03,02,4,2,14400.0,0,0
0,0,730,0,0,0,0,730,0,0,0,1,03,01,4,2,115200.0,0,0
0,0,1095,0,0,0,0,1095,0,0,0,1,03,01,4,3,12960.0,0,0
0,0,1095,0,0,0,0,1095,0,0,0,1,03,06,4,5,8640.0,0,0
0,0,1825,0,0,0,0,1825,0,0,0,1,03,03,4,4,21600.0,0,0
0,0,152.085,0,0,0,0,152.085,0,0,0,1,03,03,4,2,14400.0,0,0
5,5,365,5,5,5,5,365,5,5,5,1,04,07,4,1,5760.0,5,5
0,0,243.336,0,0,0,0,243.336,0,0,0,1,04,11,4,6,8640.0,0,0
0,0,730,0,0,0,0,730,0,0,0,1,04,03,4,6,59040.0,0,0
0,0,121.668,0,0,0,0,121.668,0,0,0,1,05,03,4,6,8640.0,0,0
0,0,30.417,0,0,0,0,273.75300000000004,0,0,0,1,05,01,4,1,5760.0,0,0
0,0,365,0,0,0,0,365,0,0,0,1,05,11,4,2,44640.0,0,0
0,0,212.919,0,0,0,0,212.919,0,0,0,1,05,11,4,6,8640.0,0,0
5,5,2555,5,5,5,5,2555,5,5,5,3,05,04,4,6,51840.0,5,5
0,0,212.919,0,0,0,0,212.919,0,0,0,1,05,06,4,5,38880.0,0,0
0,0,30.417,0,0,0,0,273.75300000000004,0,0,0,1,05,11,4,2,14400.0,0,0
0,0,2920,0,0,0,0,2920,0,0,0,1,06,10,4,1,267840.0,0,0
0,0,730,0,0,0,0,730,0,0,0,4,06,08,4,5,10080.0,0,0
0,0,1095,0,0,0,0,1095,0,0,0,1,06,06,4,0,7200.0,0,0
0,0,1095,0,0,0,0,1095,0,0,0,2,06,11,4,2,4320.0,0,0
5,5,1460,5,5,5,5,1460,5,5,5,2,07,06,4,4,1440.0,5,5
5,5,1825,5,5,5,5,1825,5,5,5,1,07,06,4,4,1440.0,5,5
0,0,365,0,0,0,0,365,0,0,0,1,09,12,4,4,10080.0,0,0
5,5,1460,5,5,5,5,1460,5,5,5,1,11,11,4,6,7200.0,5,5
0,0,60.834,0,0,0,0,30.417,0,0,0,2,11,04,4,2,53280.0,0,0
0,0,365,0,0,0,0,365,0,0,0,2,11,11,4,2,14400.0,0,0
7,7,730,7,7,7,7,730,7,7,7,1,12,11,4,1,4320.0,7,7
7,7,730,7,7,7,7,730,7,7,7,1,12,04,4,1,4320.0,7,7
0,0,60.834,0,0,0,0,30.417,0,0,0,1,12,06,4,2,12960.0,0,0
0,0,365,0,0,0,0,365,0,0,0,3,12,05,4,4,20160.0,0,0
0,0,365,0,0,0,0,365,0,0,0,3,12,05,4,4,20160.0,0,0
7,7,2555,7,7,7,7,2555,7,7,7,1,12,12,4,1,5760.0,7,7
0,0,60.834,0,0,0,0,35,0,0,0,3,12,04,4,0,66240.0,0,0
7,7,365,7,7,7,7,365,7,7,7,1,12,06,4,6,7200.0,7,7
7,7,91.251,7,7,7,7,91.251,7,7,7,1,12,03,4,6,7200.0,7,7
7,7,121.668,7,7,7,7,121.668,7,7,7,1,12,11,4,0,7200.0,7,7
0,0,91.251,0,0,0,0,91.251,0,0,0,1,01,02,5,5,20160.0,0,0
5,5,365,5,5,5,5,365,5,5,5,1,01,06,5,1,15840.0,5,5
5,5,730,5,5,5,5,730,5,5,5,1,01,11,5,5,1440.0,5,5
0,0,1460,0,0,0,0,730,0,0,0,3,02,11,5,3,1546560.0,0,0
7,7,730,7,7,7,7,730,7,7,7,1,02,04,5,1,5760.0,7,7
5,5,1095,5,5,5,5,1095,5,5,5,4,02,10,5,4,2880.0,5,5
7,7,2920,7,7,7,7,2920,7,7,7,1,02,02,5,4,2880.0,7,7
5,5,365,5,5,5,5,365,5,5,5,1,03,12,5,4,2880.0,5,5
5,5,365,5,5,5,5,365,5,5,5,1,03,10,5,4,2880.0,5,5
0,0,60.834,0,0,0,0,30.417,0,0,0,1,04,02,5,0,8640.0,0,0
0,0,212.919,0,0,0,0,212.919,0,0,0,2,04,01,5,6,10080.0,0,0
0,0,30.417,0,0,0,0,30.417,0,0,0,1,04,02,5,6,10080.0,0,0
0,0,60.834,0,0,0,0,60.834,0,0,0,1,04,06,5,5,10080.0,0,0
0,0,2555,0,0,0,0,2555,0,0,0,2,04,12,5,4,2880.0,0,0
0,0,121.668,0,0,0,0,30.417,0,0,0,1,04,12,5,6,141120.0,0,0
0,0,730,0,0,0,0,730,0,0,0,2,05,02,5,6,40320.0,0,0
5,5,1460,5,5,5,5,1460,5,5,5,2,05,11,5,1,17280.0,5,5
0,0,730,0,0,0,0,730,0,0,0,1,05,01,5,2,46080.0,0,0
5,5,365,5,5,5,5,365,5,5,5,1,05,06,5,4,1440.0,5,5
0,0,1825,0,0,0,0,1825,0,0,0,5,05,03,5,6,0.0,0,0
0,0,60.834,0,0,0,0,30.417,0,0,0,1,06,03,5,2,25920.0,0,0
0,0,730,0,0,0,0,730,0,0,0,1,06,01,5,4,12960.0,0,0
0,0,365,0,0,0,0,365,0,0,0,1,06,10,5,0,69120.0,0,0
5,5,152.085,5,5,5,5,152.085,5,5,5,1,06,12,5,5,1440.0,5,5
5,5,152.085,5,5,5,5,152.085,5,5,5,1,06,12,5,5,1440.0,5,5
0,0,91.251,0,0,0,0,91.251,0,0,0,1,06,02,5,5,21600.0,0,0
0,0,365,0,0,0,0,365,0,0,0,1,06,01,5,1,37440.0,0,0
0,0,365,0,0,0,0,365,0,0,0,1,06,12,5,0,69120.0,0,0
5,5,2190,5,5,5,5,2190,5,5,5,1,06,02,5,5,1440.0,5,5
0,0,121.668,0,0,0,0,28,0,0,0,1,06,12,5,6,141120.0,0,0
5,5,730,5,5,5,5,730,5,5,5,1,07,08,5,5,1440.0,5,5
0,0,121.668,0,0,0,0,60.834,0,0,0,1,09,12,5,0,89280.0,0,0
0,0,365,0,0,0,0,365,0,0,0,1,10,12,5,2,105120.0,0,0
0,0,1095,0,0,0,0,730,0,0,0,1,11,02,5,1,751680.0,0,0
5,5,730,5,5,5,5,730,5,5,5,1,11,06,5,4,1440.0,5,5
0,0,91.251,0,0,0,0,60.834,0,0,0,1,12,12,5,1,15840.0,0,0
5,5,273.75300000000004,5,5,5,5,273.75300000000004,5,5,5,1,12,10,5,5,1440.0,5,5
0,0,60.834,0,0,0,0,30.417,0,0,0,1,12,04,5,5,20160.0,0,0
0,0,60.834,0,0,0,0,30.417,0,0,0,1,12,04,5,5,20160.0,0,0
0,0,152.085,0,0,0,0,152.085,0,0,0,1,12,06,5,4,11520.0,0,0
7,7,365,7,7,7,7,365,7,7,7,1,01,01,0,4,5760.0,7,7
0,0,730,0,0,0,0,730,0,0,0,2,01,02,0,0,50400.0,0,0
0,0,365,0,0,0,0,365,0,0,0,1,01,06,0,6,41760.0,0,0
0,0,365,0,0,0,0,365,0,0,0,1,01,01,0,3,47520.0,0,0
0,0,152.085,0,0,0,0,152.085,0,0,0,1,02,03,0,5,2880.0,0,0
7,7,730,7,7,7,7,730,7,7,7,2,02,04,0,4,14400.0,7,7
7,7,730,7,7,7,7,730,7,7,7,2,02,04,0,4,14400.0,7,7
7,7,730,7,7,7,7,730,7,7,7,1,02,01,0,3,17280.0,7,7
7,7,212.919,7,7,7,7,212.919,7,7,7,1,02,02,0,6,2880.0,7,7
7,7,182.502,7,7,7,7,182.502,7,7,7,1,02,02,0,4,15840.0,7,7
7,7,2555,7,7,7,7,2555,7,7,7,1,02,04,0,2,17280.0,7,7
5,5,730,5,5,5,5,730,5,5,5,2,03,02,0,6,2880.0,5,5
5,5,365,5,5,5,5,365,5,5,5,1,04,04,0,4,4320.0,5,5
5,5,365,5,5,5,5,365,5,5,5,1,04,10,0,4,4320.0,5,5
5,5,2190,5,5,5,5,2190,5,5,5,1,04,03,0,6,2880.0,5,5
5,5,365,5,5,5,5,365,5,5,5,1,04,03,0,6,2880.0,5,5
0,0,730,0,0,0,0,730,0,0,0,1,04,01,0,5,34560.0,0,0
0,0,60.834,0,0,0,0,60.834,0,0,0,1,05,03,0,1,10080.0,0,0
0,0,91.251,0,0,0,0,30.417,0,0,0,1,05,12,0,2,59040.0,0,0
0,0,91.251,0,0,0,0,60.834,0,0,0,1,05,05,0,3,7200.0,0,0
0,0,91.251,0,0,0,0,91.251,0,0,0,1,06,12,0,5,4320.0,0,0
0,0,152.085,0,0,0,0,121.668,0,0,0,1,06,05,0,1,70560.0,0,0
0,0,60.834,0,0,0,0,30.417,0,0,0,1,06,02,0,5,14400.0,0,0
7,7,182.502,7,7,7,7,182.502,7,7,7,1,06,12,0,0,1440.0,7,7
7,7,182.502,7,7,7,7,182.502,7,7,7,1,06,12,0,0,1440.0,7,7
7,7,182.502,7,7,7,7,182.502,7,7,7,1,06,12,0,0,1440.0,7,7
7,7,182.502,7,7,7,7,182.502,7,7,7,1,06,05,0,0,1440.0,7,7
1,1,365,1,1,1,1,365,1,1,1,1,07,03,0,4,25920.0,1,1
0,0,60.834,0,0,0,0,30.417,0,0,0,1,11,11,0,1,59040.0,0,0
7,7,273.75300000000004,7,7,7,7,243.336,7,7,7,1,11,11,0,6,1440.0,7,7
5,5,1460,5,5,5,5,1460,5,5,5,1,12,04,0,4,14400.0,5,5
0,0,60.834,0,0,0,0,60.834,0,0,0,1,12,10,0,5,14400.0,0,0
7,7,365,7,7,7,7,365,7,7,7,1,12,03,0,3,5760.0,7,7
5,5,1460,5,5,5,5,1460,5,5,5,1,01,06,1,2,18720.0,5,5
0,0,1460,0,0,0,0,1460,0,0,0,1,01,02,1,3,17280.0,0,0
7,7,1825,7,7,7,7,1825,7,7,7,1,01,11,1,2,10080.0,7,7
7,7,365,7,7,7,7,365,7,7,7,1,02,12,1,6,4320.0,7,7
7,7,60.834,7,7,7,7,60.834,7,7,7,1,02,12,1,2,10080.0,7,7
7,7,212.919,7,7,7,7,212.919,7,7,7,2,02,12,1,2,10080.0,7,7
7,7,365,7,7,7,7,365,7,7,7,1,02,05,1,2,8640.0,7,7
7,7,2555,7,7,7,7,2555,7,7,7,1,02,11,1,3,18720.0,7,7
7,7,1095,7,7,7,7,1095,7,7,7,1,02,02,1,0,11520.0,7,7
7,7,1825,7,7,7,7,1825,7,7,7,1,02,04,1,2,18720.0,7,7
7,7,182.502,7,7,7,7,182.502,7,7,7,1,02,02,1,3,17280.0,7,7
7,7,91.251,7,7,7,7,60.834,7,7,7,1,02,02,1,6,23040.0,7,7
7,7,365,7,7,7,7,365,7,7,7,1,02,12,1,5,25920.0,7,7
7,7,1460,7,7,7,7,1460,7,7,7,1,02,01,1,0,33120.0,7,7
7,7,212.919,7,7,7,7,182.502,7,7,7,1,02,02,1,0,33120.0,7,7
7,7,212.919,7,7,7,7,182.502,7,7,7,1,02,02,1,0,33120.0,7,7
7,7,365,7,7,7,7,365,7,7,7,1,02,01,1,6,44640.0,7,7
7,7,212.919,7,7,7,7,182.502,7,7,7,1,02,02,1,0,33120.0,7,7
7,7,730,7,7,7,7,730,7,7,7,1,02,07,1,0,51840.0,7,7
7,7,365,7,7,7,7,365,7,7,7,1,02,09,1,5,66240.0,7,7
7,7,365,7,7,7,7,365,7,7,7,1,02,04,1,1,110880.0,7,7
7,7,91.251,7,7,7,7,28,7,7,7,1,02,10,1,6,123840.0,7,7
7,7,91.251,7,7,7,7,28,7,7,7,1,02,10,1,4,128160.0,7,7
7,7,2555,7,7,7,7,2555,7,7,7,1,02,02,1,4,7200.0,7,7
7,7,2555,7,7,7,7,2555,7,7,7,1,02,02,1,4,7200.0,7,7
7,7,2555,7,7,7,7,2555,7,7,7,1,02,02,1,4,7200.0,7,7
7,7,1095,7,7,7,7,1095,7,7,7,1,02,03,1,4,5760.0,7,7
0,0,365,0,0,0,0,365,0,0,0,2,02,02,1,4,27360.0,0,0
7,7,1095,7,7,7,7,1095,7,7,7,1,03,12,1,5,5760.0,7,7
7,7,365,7,7,7,7,365,7,7,7,1,03,04,1,4,5760.0,7,7
7,7,365,7,7,7,7,365,7,7,7,1,03,04,1,4,5760.0,7,7
3,3,1825,3,3,3,3,1825,3,3,3,1,03,03,1,5,4320.0,3,3
0,0,2190,0,0,0,0,2190,0,0,0,1,03,12,1,5,5760.0,0,0
3,3,730,3,3,3,3,730,3,3,3,1,04,12,1,4,7200.0,3,3
5,5,365,5,5,5,5,365,5,5,5,1,05,01,1,4,7200.0,5,5
5,5,365,5,5,5,5,365,5,5,5,1,05,12,1,5,15840.0,5,5
7,7,243.336,7,7,7,7,243.336,7,7,7,1,05,11,1,2,10080.0,7,7
5,5,1095,5,5,5,5,1095,5,5,5,1,05,12,1,1,1440.0,5,5
0,0,730,0,0,0,0,730,0,0,0,2,05,01,1,4,7200.0,0,0
5,5,182.502,5,5,5,5,152.085,5,5,5,2,05,07,1,6,2880.0,5,5
0,0,730,0,0,0,0,730,0,0,0,1,05,12,1,4,7200.0,0,0
0,0,60.834,0,0,0,0,30.417,0,0,0,1,05,12,1,3,28800.0,0,0
0,0,91.251,0,0,0,0,91.251,0,0,0,1,06,12,1,4,7200.0,0,0
5,5,1095,5,5,5,5,1095,5,5,5,2,06,05,1,0,2880.0,5,5
5,5,30.417,5,5,5,5,30.417,5,5,5,1,06,12,1,6,4320.0,5,5
5,5,1460,5,5,5,5,1460,5,5,5,1,06,04,1,1,1440.0,5,5
7,7,121.668,7,7,7,7,91.251,7,7,7,1,06,05,1,0,23040.0,7,7
7,7,365,7,7,7,7,365,7,7,7,1,06,11,1,6,24480.0,7,7
7,7,730,7,7,7,7,730,7,7,7,1,06,02,1,4,27360.0,7,7
7,7,365,7,7,7,7,365,7,7,7,1,06,11,1,1,21600.0,7,7
7,7,365,7,7,7,7,365,7,7,7,1,06,06,1,3,18720.0,7,7
7,7,212.919,7,7,7,7,212.919,7,7,7,1,06,03,1,3,18720.0,7,7
7,7,30.417,7,7,7,7,273.75300000000004,7,7,7,1,06,06,1,3,18720.0,7,7
7,7,30.417,7,7,7,7,273.75300000000004,7,7,7,1,06,06,1,3,18720.0,7,7
7,7,121.668,7,7,7,7,121.668,7,7,7,1,06,04,1,4,17280.0,7,7
7,7,182.502,7,7,7,7,182.502,7,7,7,1,06,11,1,5,15840.0,7,7
7,7,365,7,7,7,7,365,7,7,7,1,06,04,1,5,15840.0,7,7
7,7,730,7,7,7,7,730,7,7,7,1,06,06,1,5,15840.0,7,7
7,7,730,7,7,7,7,730,7,7,7,1,06,06,1,6,12960.0,7,7
7,7,30.417,7,7,7,7,30.417,7,7,7,2,06,11,1,6,14400.0,7,7
7,7,121.668,7,7,7,7,121.668,7,7,7,1,06,04,1,0,12960.0,7,7
7,7,730,7,7,7,7,730,7,7,7,1,06,05,1,0,12960.0,7,7
7,7,365,7,7,7,7,365,7,7,7,1,06,02,1,1,11520.0,7,7
7,7,730,7,7,7,7,730,7,7,7,1,06,05,1,0,12960.0,7,7
7,7,365,7,7,7,7,365,7,7,7,1,06,06,1,1,11520.0,7,7
7,7,365,7,7,7,7,365,7,7,7,1,06,06,1,1,11520.0,7,7
7,7,365,7,7,7,7,365,7,7,7,1,06,12,1,1,11520.0,7,7
7,7,243.336,7,7,7,7,243.336,7,7,7,1,06,06,1,1,11520.0,7,7
7,7,121.668,7,7,7,7,121.668,7,7,7,1,06,06,1,1,11520.0,7,7
7,7,91.251,7,7,7,7,91.251,7,7,7,2,06,10,1,2,10080.0,7,7
7,7,365,7,7,7,7,365,7,7,7,1,06,06,1,1,11520.0,7,7
7,7,730,7,7,7,7,730,7,7,7,1,06,11,1,2,10080.0,7,7
7,7,2190,7,7,7,7,2190,7,7,7,3,06,12,1,3,8640.0,7,7
7,7,1095,7,7,7,7,1095,7,7,7,1,06,12,1,2,10080.0,7,7
7,7,365,7,7,7,7,365,7,7,7,1,06,01,1,3,8640.0,7,7
7,7,730,7,7,7,7,730,7,7,7,1,06,05,1,3,8640.0,7,7
7,7,91.251,7,7,7,7,91.251,7,7,7,1,06,05,1,3,8640.0,7,7
7,7,365,7,7,7,7,365,7,7,7,2,06,11,1,4,7200.0,7,7
0,0,60.834,0,0,0,0,60.834,0,0,0,1,06,12,1,4,7200.0,0,0
0,0,60.834,0,0,0,0,30.417,0,0,0,1,06,02,1,6,44640.0,0,0
7,7,243.336,7,7,7,7,243.336,7,7,7,1,09,06,1,0,1440.0,7,7
7,7,243.336,7,7,7,7,243.336,7,7,7,1,09,06,1,0,1440.0,7,7
7,7,152.085,7,7,7,7,152.085,7,7,7,1,09,06,1,0,1440.0,7,7
0,0,60.834,0,0,0,0,21,0,0,0,1,10,03,1,4,66240.0,0,0
0,0,91.251,0,0,0,0,30.417,0,0,0,1,10,04,1,4,76320.0,0,0
3,3,2190,3,3,3,3,2190,3,3,3,1,10,06,1,0,1440.0,3,3
5,5,365,5,5,5,5,365,5,5,5,1,12,10,1,1,1440.0,5,5
0,0,60.834,0,0,0,0,30.417,0,0,0,1,12,12,1,3,8640.0,0,0
7,7,365,7,7,7,7,365,7,7,7,1,12,09,1,1,41760.0,7,7
7,7,365,7,7,7,7,365,7,7,7,1,12,05,1,1,80640.0,7,7
5,5,365,5,5,5,5,365,5,5,5,1,01,11,2,6,15840.0,5,5
0,0,60.834,0,0,0,0,30.417,0,0,0,1,01,05,2,3,38880.0,0,0
0,0,730,0,0,0,0,730,0,0,0,1,02,12,2,5,27360.0,0,0
5,5,365,5,5,5,5,365,5,5,5,1,02,10,2,6,5760.0,5,5
0,0,365,0,0,0,0,365,0,0,0,1,02,01,2,5,37440.0,0,0
0,0,60.834,0,0,0,0,30.417,0,0,0,1,02,09,2,0,54720.0,0,0
0,0,60.834,0,0,0,0,30.417,0,0,0,1,02,09,2,0,54720.0,0,0
5,5,1095,5,5,5,5,1095,5,5,5,1,03,12,2,2,1440.0,5,5
5,5,365,5,5,5,5,365,5,5,5,2,03,12,2,2,1440.0,5,5
0,0,365,0,0,0,0,30.417,0,0,0,1,03,02,2,5,17280.0,0,0
5,5,2190,5,5,5,5,2190,5,5,5,1,03,11,2,1,2880.0,5,5
0,0,60.834,0,0,0,0,28,0,0,0,1,03,05,2,2,50400.0,0,0
7,7,28,7,7,7,7,28,7,7,7,1,04,01,2,0,4320.0,7,7
5,5,30.417,5,5,5,5,30.417,5,5,5,1,04,04,2,1,1440.0,5,5
0,0,730,0,0,0,0,730,0,0,0,2,04,03,2,3,20160.0,0,0
5,5,30.417,5,5,5,5,30.417,5,5,5,3,04,05,2,1,21600.0,5,5
5,5,365,5,5,5,5,365,5,5,5,2,04,11,2,3,20160.0,5,5
7,7,1095,7,7,7,7,1095,7,7,7,1,04,04,2,4,18720.0,7,7
0,0,182.502,0,0,0,0,60.834,0,0,0,1,04,02,2,1,164160.0,0,0
0,0,182.502,0,0,0,0,60.834,0,0,0,1,04,02,2,1,164160.0,0,0
5,5,730,5,5,5,5,730,5,5,5,1,04,01,2,6,5760.0,5,5
5,5,730,5,5,5,5,730,5,5,5,1,04,01,2,6,5760.0,5,5
5,5,30.417,5,5,5,5,273.75300000000004,5,5,5,1,05,05,2,1,21600.0,5,5
5,5,1095,5,5,5,5,1095,5,5,5,1,06,02,2,2,1440.0,5,5
0,0,182.502,0,0,0,0,28,0,0,0,1,07,11,2,0,244800.0,0,0
0,0,182.502,0,0,0,0,28,0,0,0,1,07,11,2,0,244800.0,0,0
7,7,243.336,7,7,7,7,243.336,7,7,7,2,07,11,2,5,7200.0,7,7
0,0,2190,0,0,0,0,2190,0,0,0,1,07,01,2,0,174240.0,0,0
0,0,60.834,0,0,0,0,21,0,0,0,1,07,02,2,5,96480.0,0,0
0,0,60.834,0,0,0,0,21,0,0,0,1,07,02,2,5,96480.0,0,0
0,0,60.834,0,0,0,0,21,0,0,0,1,07,02,2,5,96480.0,0,0
7,7,365,7,7,7,7,365,7,7,7,1,08,12,2,5,7200.0,7,7
7,7,273.75300000000004,7,7,7,7,273.75300000000004,7,7,7,2,08,02,2,5,7200.0,7,7
7,7,1460,7,7,7,7,1460,7,7,7,2,08,07,2,2,48960.0,7,7
7,7,730,7,7,7,7,730,7,7,7,1,08,01,2,5,7200.0,7,7
5,5,1825,5,5,5,5,1825,5,5,5,1,11,04,2,5,15840.0,5,5
5,5,730,5,5,5,5,730,5,5,5,1,11,08,2,2,1440.0,5,5
5,5,1095,5,5,5,5,1095,5,5,5,1,11,05,2,1,1440.0,5,5
5,5,1095,5,5,5,5,1095,5,5,5,1,11,05,2,1,1440.0,5,5
0,0,1095,0,0,0,0,1095,0,0,0,1,11,04,2,2,20160.0,0,0
7,7,60.834,7,7,7,7,60.834,7,7,7,1,12,04,2,0,2880.0,7,7
7,7,2920,7,7,7,7,2920,7,7,7,3,12,07,2,5,5760.0,7,7
5,5,1095,5,5,5,5,1095,5,5,5,3,12,03,2,0,2880.0,5,5
7,7,152.085,7,7,7,7,152.085,7,7,7,1,12,11,2,5,7200.0,7,7
5,5,730,5,5,5,5,730,5,5,5,2,12,04,2,5,5760.0,5,5
7,7,243.336,7,7,7,7,243.336,7,7,7,1,12,10,2,4,8640.0,7,7
5,5,2555,5,5,5,5,2555,5,5,5,1,12,01,2,1,11520.0,5,5
5,5,1825,5,5,5,5,1825,5,5,5,1,12,02,2,6,4320.0,5,5
5,5,365,5,5,5,5,365,5,5,5,2,12,11,2,1,2880.0,5,5
5,5,1460,5,5,5,5,1460,5,5,5,1,12,06,2,0,2880.0,5,5
0,0,60.834,0,0,0,0,30.417,0,0,0,1,12,12,2,6,66240.0,0,0
5,5,365,5,5,5,5,365,5,5,5,1,12,02,2,4,7200.0,5,5
0,0,2190,0,0,0,0,1825,0,0,0,1,01,10,4,2,14400.0,0,0
0,0,152.085,0,0,0,0,121.668,0,0,0,2,01,11,4,0,17280.0,0,0
